State,County,Life expectancy,Premature age-adjusted mortality,Child mortality,Infant mortality,Frequent physical distress,Diabetes prevalence,HIV prevalence,Food insecurity,Limited access to healthy foods,Drug overdose deaths,Motor vehicle crash deaths,Insufficient sleep,Uninsured adults,Other primary care providers,High school graduation,Disconnected youth,Reading scores,Math scores,School segregation,School funding adequacy,Gender pay gap,Median household income,Children eligible for free or reduced price lunch,Residential segregation - Black/white,Childcare cost burden,Childcare centers,Homicides,Suicides,Firearm fatalities,Juvenile arrests,Traffic volume,Homeownership,Severe housing cost burden,Broadband access,Population,% female,% rural
State,County,Life Expectancy,# Deaths,# Deaths,# Deaths,% Frequent Physical Distress,% Adults with Diabetes,# HIV Cases,# Food Insecure,# Limited Access,# Drug Overdose Deaths,# Motor Vehicle Deaths,% Insufficient Sleep,# Uninsured,Other Primary Care Provider Rate,High School Graduation Rate,% Disconnected Youth,Average Grade Performance,Average Grade Performance,Segregation index,Spending per-pupil,Gender Pay Gap,Median Household Income,% Enrolled in Free or Reduced Lunch,Segregation index,% household income required for childcare expenses,# childcare centers,Homicide Rate,# Deaths,# Firearm Fatalities,Juvenile Arrest Rate,Traffic Volume,# Homeowners,# Households with Severe Cost Burden,% Broadband Access,Population,% female,# rural residents
Texas,Hemphill,80.9,37.0,,,12,11,,480,106.0,,,36,510.0,79.0,98.0,,3.2,3.1,0.01,12086.0,0.66,65718.0,40.0,,20.0,1.0,,,,,67,915,125.0,81,3777,50.2,1026.0
Texas,Henderson,74.6,1752.0,52.0,54.0,15,12,124.0,13820,6556.0,48.0,151.0,38,12311.0,53.0,97.0,10.0,3.0,3.3,0.11,10137.0,0.85,52660.0,67.0,55.0,22.0,19.0,6.0,95.0,85.0,13.0,61,24118,3521.0,79,83792,51.0,47206.0
Texas,Hidalgo,79.5,8311.0,423.0,459.0,17,18,1499.0,153810,157181.0,130.0,553.0,35,209314.0,95.0,92.0,8.0,2.9,3.2,0.19,11240.0,0.79,46653.0,86.0,84.0,25.0,381.0,3.0,270.0,242.0,13.0,309,165793,33389.0,73,875200,50.9,39813.0
Texas,Hill,75.2,685.0,22.0,,14,12,38.0,5450,662.0,23.0,64.0,36,5343.0,46.0,94.0,9.0,2.7,2.8,0.13,11520.0,0.7,56565.0,64.0,48.0,20.0,11.0,4.0,44.0,33.0,17.0,65,9527,991.0,82,37006,50.2,26761.0
Texas,Hockley,74.5,377.0,15.0,,15,14,20.0,3320,3544.0,,36.0,36,3375.0,52.0,92.0,9.0,2.8,3.0,0.08,11476.0,0.77,55469.0,62.0,42.0,22.0,8.0,9.0,21.0,20.0,,95,5901,616.0,77,22921,50.4,9139.0
Texas,Hood,77.5,990.0,27.0,32.0,12,10,62.0,7860,2753.0,31.0,72.0,34,6595.0,60.0,94.0,12.0,3.0,3.3,0.04,8970.0,0.76,85449.0,52.0,76.0,19.0,19.0,3.0,70.0,57.0,18.0,82,18462,2223.0,88,63527,51.2,16811.0
Texas,Hopkins,75.7,604.0,18.0,,14,12,49.0,5640,3139.0,12.0,66.0,37,5779.0,97.0,91.0,,2.7,2.7,0.07,11035.0,0.66,53634.0,60.0,54.0,21.0,8.0,6.0,44.0,46.0,12.0,124,9347,1412.0,83,37170,50.9,20965.0
Texas,Houston,76.0,447.0,13.0,,16,14,140.0,4110,3224.0,,46.0,39,2720.0,61.0,95.0,,2.6,2.7,0.19,10958.0,0.86,45989.0,70.0,39.0,24.0,3.0,,21.0,15.0,15.0,23,5797,1000.0,67,22835,46.5,17440.0
Texas,Howard,74.0,620.0,22.0,,15,14,172.0,5620,4281.0,17.0,80.0,38,4157.0,112.0,78.0,,2.5,2.8,0.06,10046.0,0.58,58445.0,53.0,44.0,24.0,10.0,8.0,49.0,42.0,27.0,123,7536,951.0,79,36540,42.6,7025.0
Texas,Hudspeth,82.0,49.0,,,19,19,,770,2023.0,,,39,1046.0,,,,2.2,2.7,0.23,16743.0,1.52,40666.0,87.0,,28.0,2.0,,,,0.0,27,828,156.0,59,4906,46.6,3476.0
Texas,Hunt,76.0,1622.0,65.0,59.0,14,12,130.0,15270,7259.0,37.0,166.0,38,13147.0,76.0,95.0,10.0,2.7,2.8,0.1,10236.0,0.74,53760.0,58.0,50.0,31.0,21.0,6.0,76.0,78.0,12.0,130,23357,4064.0,83,99807,50.7,48776.0
Texas,Hutchinson,73.6,412.0,18.0,,14,12,17.0,3460,1950.0,16.0,40.0,37,2724.0,53.0,97.0,,2.8,2.8,0.08,11396.0,0.57,62536.0,52.0,66.0,21.0,4.0,7.0,17.0,18.0,23.0,43,5658,498.0,83,20677,49.4,4998.0
Texas,Irion,,20.0,,,12,11,,230,422.0,,,36,128.0,0.0,,,,,0.03,18357.0,0.52,73776.0,35.0,,16.0,1.0,,,,,0,525,85.0,66,1564,48.8,1599.0
Texas,Jack,75.6,143.0,,,15,12,13.0,1390,1431.0,,20.0,37,1206.0,55.0,95.0,,2.8,3.0,0.04,11476.0,0.65,56028.0,65.0,,21.0,3.0,,10.0,,16.0,28,2455,250.0,74,9056,44.2,4813.0
Texas,Jackson,76.2,246.0,10.0,,13,12,8.0,2190,810.0,,24.0,36,2036.0,74.0,98.0,,2.8,3.0,0.06,10728.0,0.74,56101.0,54.0,34.0,22.0,7.0,,13.0,13.0,23.0,105,3469,442.0,76,14854,50.3,8701.0
Texas,Jasper,74.1,747.0,21.0,,15,13,45.0,6340,2010.0,17.0,68.0,38,3921.0,68.0,97.0,,2.8,2.9,0.15,10309.0,0.58,51153.0,63.0,65.0,22.0,8.0,6.0,38.0,39.0,16.0,64,10446,1036.0,74,35375,50.5,27920.0
Texas,Jeff Davis,84.4,40.0,,,13,12,,220,189.0,,,34,356.0,45.0,,,,,0.03,13263.0,,55718.0,46.0,,21.0,,,,,0.0,0,830,119.0,63,2220,49.7,2342.0
Texas,Jefferson,75.4,4073.0,171.0,210.0,14,14,1247.0,42130,19222.0,122.0,300.0,42,36176.0,134.0,87.0,12.0,2.7,2.8,0.25,10935.0,0.77,48808.0,66.0,53.0,25.0,75.0,11.0,177.0,231.0,18.0,367,57859,11359.0,78,250127,48.8,21196.0
Texas,Jim Hogg,74.2,87.0,,,17,18,5.0,970,989.0,,10.0,37,638.0,,98.0,,2.4,2.7,,13364.0,0.83,41620.0,85.0,,29.0,2.0,,,,,0,1102,176.0,58,5184,48.8,922.0
Texas,Jim Wells,74.1,753.0,21.0,20.0,15,16,32.0,6610,3946.0,13.0,55.0,37,6136.0,77.0,91.0,22.0,2.8,3.0,0.2,11020.0,0.65,48773.0,77.0,,29.0,20.0,7.0,37.0,28.0,52.0,115,9172,1320.0,65,40452,50.4,16370.0
Texas,Johnson,76.6,2437.0,97.0,93.0,13,11,300.0,21590,9117.0,68.0,195.0,35,24198.0,67.0,94.0,18.0,2.9,3.1,0.07,9823.0,0.79,67382.0,52.0,46.0,24.0,34.0,3.0,125.0,102.0,12.0,135,42693,4540.0,88,179575,50.1,57165.0
Texas,Jones,77.2,281.0,15.0,,14,13,36.0,3030,2392.0,,49.0,38,1939.0,40.0,,,2.8,2.7,0.08,12655.0,0.78,47019.0,62.0,36.0,24.0,2.0,,21.0,16.0,,27,4444,410.0,79,19875,37.6,17202.0
Texas,Karnes,75.2,231.0,,,14,15,87.0,2040,843.0,,23.0,37,1583.0,39.0,92.0,,2.7,2.9,0.19,13319.0,0.93,56006.0,66.0,31.0,28.0,3.0,,,,25.0,70,3340,357.0,70,15562,42.1,5691.0
Texas,Kaufman,75.9,1802.0,69.0,60.0,13,11,285.0,15990,3561.0,56.0,176.0,36,16399.0,52.0,97.0,7.0,2.9,3.1,0.1,9280.0,0.76,76352.0,53.0,39.0,22.0,29.0,5.0,101.0,103.0,12.0,104,30075,4016.0,85,143198,50.7,50453.0
Texas,Kendall,81.5,437.0,22.0,,10,9,51.0,5010,425.0,10.0,43.0,33,5001.0,128.0,98.0,,3.1,3.4,0.03,9329.0,0.74,103216.0,24.0,60.0,15.0,16.0,,32.0,25.0,11.0,167,11239,1757.0,92,48523,50.9,19431.0
Texas,Kenedy,,,,,22,20,0.0,80,156.0,,,38,69.0,0.0,,,,,,,,45980.0,53.0,,30.0,,,,,,69,27,,50,379,47.8,416.0
Texas,Kent,,,,,12,11,0.0,120,244.0,,,35,59.0,0.0,,,,,,21816.0,0.82,53472.0,39.0,,21.0,1.0,,,,0.0,0,233,14.0,79,786,50.3,808.0
Texas,Kerr,77.3,886.0,31.0,22.0,13,11,65.0,7690,2606.0,27.0,47.0,36,7098.0,98.0,93.0,9.0,3.0,3.4,0.02,10025.0,0.82,57425.0,59.0,66.0,27.0,16.0,5.0,65.0,52.0,17.0,129,14561,1823.0,86,52869,51.8,20397.0
Texas,Kimble,76.4,83.0,,,15,13,,820,389.0,,,36,603.0,136.0,,,3.2,3.2,0.01,11056.0,0.84,47894.0,67.0,,24.0,1.0,,,,,22,1488,179.0,76,4396,51.1,2041.0
Texas,King,,,,,15,12,0.0,40,64.0,,,35,32.0,0.0,,,,,,29189.0,1.06,78210.0,24.0,,16.0,,,,,,5,35,6.0,92,283,48.4,286.0
Texas,Kinney,79.2,48.0,,,17,17,10.0,660,922.0,,,38,361.0,54.0,,,2.7,3.1,0.02,13100.0,0.77,62557.0,58.0,,16.0,1.0,,,,,24,1110,16.0,59,3670,44.7,736.0
Texas,Kleberg,74.3,444.0,14.0,,15,16,30.0,5390,5564.0,,30.0,37,4222.0,49.0,83.0,,2.7,3.2,0.04,10873.0,0.66,51574.0,67.0,46.0,27.0,13.0,5.0,12.0,10.0,32.0,152,5815,1464.0,78,30338,49.2,6050.0
Texas,Knox,73.7,70.0,,,15,14,,550,221.0,,,37,541.0,136.0,,,2.6,2.8,0.03,13137.0,1.16,46053.0,64.0,41.0,25.0,3.0,,,,0.0,7,1180,56.0,79,3683,50.5,3719.0
Texas,Lamar,73.8,996.0,25.0,32.0,15,12,65.0,9000,7077.0,21.0,78.0,38,7114.0,134.0,93.0,,2.8,3.0,0.14,10308.0,0.71,44688.0,64.0,39.0,25.0,14.0,5.0,48.0,43.0,14.0,124,12940,2925.0,70,49905,51.8,23444.0
Texas,Lamb,73.7,237.0,,,16,16,18.0,2020,1515.0,,28.0,38,2243.0,63.0,93.0,,2.8,3.0,0.06,12177.0,0.72,48123.0,71.0,29.0,26.0,3.0,,,12.0,13.0,51,3441,384.0,70,12710,50.4,8063.0
Texas,Lampasas,77.6,337.0,,,13,11,16.0,3150,1160.0,,37.0,36,2580.0,37.0,98.0,,2.9,3.1,0.02,10461.0,0.69,69051.0,55.0,37.0,18.0,5.0,,20.0,11.0,21.0,116,6245,858.0,82,21789,50.6,13433.0
Texas,La Salle,77.0,95.0,,,15,16,14.0,1030,795.0,,,37,757.0,120.0,93.0,,2.6,2.8,0.02,13534.0,0.93,45647.0,90.0,,22.0,2.0,,,,13.0,62,1585,228.0,65,7500,40.8,3192.0
Texas,Lavaca,78.6,278.0,,,13,11,23.0,2790,824.0,,40.0,36,2195.0,74.0,96.0,,3.0,3.3,0.05,10538.0,0.75,57999.0,39.0,28.0,21.0,7.0,,13.0,14.0,13.0,11,5973,424.0,78,20216,51.1,15664.0
Texas,Lee,76.6,260.0,11.0,,14,12,24.0,2170,1071.0,,39.0,38,2473.0,29.0,96.0,,2.6,2.8,0.09,11459.0,0.63,61444.0,61.0,35.0,27.0,7.0,,17.0,10.0,9.0,97,4958,686.0,80,17397,49.6,11582.0
Texas,Leon,77.1,310.0,,,15,12,25.0,3070,1354.0,,51.0,37,2587.0,29.0,95.0,,2.9,3.1,0.08,11380.0,0.78,52878.0,52.0,39.0,27.0,4.0,,22.0,17.0,9.0,60,5338,563.0,72,17493,50.4,16801.0
Texas,Liberty,74.2,1531.0,59.0,55.0,15,13,228.0,13160,3138.0,38.0,182.0,39,12945.0,39.0,91.0,13.0,2.6,2.9,0.2,10545.0,0.78,61230.0,73.0,43.0,26.0,20.0,8.0,83.0,90.0,6.0,94,21411,2724.0,83,91547,50.6,47827.0
Texas,Limestone,74.6,455.0,16.0,,15,14,38.0,3880,2035.0,,38.0,39,3205.0,69.0,90.0,,2.8,2.8,0.06,10712.0,0.77,53143.0,73.0,30.0,21.0,5.0,,23.0,20.0,14.0,50,6138,860.0,67,23340,48.7,12538.0
Texas,Lipscomb,79.4,36.0,,,13,12,0.0,470,1042.0,,,36,517.0,64.0,,,2.9,3.2,0.12,15033.0,0.68,67775.0,67.0,,19.0,,,,,,6,855,56.0,86,3111,48.6,3302.0
Texas,Live Oak,79.4,175.0,,,15,14,11.0,1890,412.0,,16.0,37,1531.0,32.0,96.0,,3.2,3.5,0.01,12110.0,0.71,54031.0,63.0,,26.0,2.0,,12.0,13.0,14.0,87,3156,293.0,64,12324,45.0,11531.0
Texas,Llano,78.1,432.0,,,13,11,28.0,3490,2560.0,10.0,33.0,35,2647.0,32.0,98.0,,2.9,2.9,0.02,11448.0,0.76,60706.0,63.0,,27.0,7.0,,28.0,23.0,19.0,0,7009,919.0,84,21958,51.5,8720.0
Texas,Loving,,,,,12,11,0.0,20,15.0,,,36,13.0,0.0,,,,,,,,97491.0,,,14.0,,,,,,0,11,,97,181,42.0,82.0
Texas,Lubbock,75.1,4398.0,163.0,144.0,13,13,544.0,47200,22833.0,130.0,333.0,35,38913.0,160.0,92.0,4.0,2.9,3.1,0.13,9884.0,0.75,56477.0,59.0,54.0,22.0,120.0,6.0,261.0,215.0,40.0,538,64803,19140.0,82,314772,50.8,31607.0
Texas,Lynn,74.0,117.0,,,16,15,5.0,980,892.0,,14.0,37,811.0,66.0,,,3.0,3.1,0.12,14414.0,0.58,51003.0,54.0,,24.0,2.0,,,,,34,1521,228.0,79,6025,47.9,3355.0
Texas,McCulloch,75.5,167.0,,,15,13,11.0,1440,1591.0,,18.0,37,1075.0,64.0,95.0,,2.8,2.9,0.03,12781.0,0.6,47617.0,65.0,,24.0,2.0,,10.0,11.0,21.0,141,2200,249.0,84,7823,50.1,2926.0
Texas,McLennan,77.1,3393.0,128.0,152.0,14,13,481.0,39500,39470.0,95.0,229.0,36,32319.0,86.0,90.0,6.0,2.8,3.0,0.19,10003.0,0.8,55148.0,64.0,47.0,21.0,115.0,5.0,189.0,178.0,25.0,427,54151,14255.0,82,259730,51.3,54855.0
Texas,McMullen,,,,,11,12,0.0,100,179.0,,,36,56.0,139.0,,,,,,19478.0,0.51,45927.0,27.0,,30.0,,,,,,0,194,10.0,77,721,47.6,707.0
Texas,Madison,74.7,226.0,,,14,13,55.0,2010,1820.0,,31.0,39,1804.0,28.0,96.0,,2.7,2.9,0.04,10749.0,0.62,58674.0,71.0,51.0,25.0,6.0,,,,,62,3196,329.0,76,14427,43.0,9210.0
Texas,Marion,74.5,254.0,,,15,13,29.0,1820,305.0,,25.0,40,1191.0,40.0,93.0,,2.8,2.6,0.01,9816.0,0.59,42024.0,72.0,37.0,28.0,2.0,,11.0,,16.0,25,3535,453.0,69,9960,51.1,10546.0
Texas,Martin,72.4,96.0,,,13,13,,600,325.0,,,36,733.0,34.0,96.0,,2.5,2.9,0.07,12763.0,0.96,73367.0,52.0,,19.0,2.0,,,,,41,1202,92.0,72,5816,49.6,4799.0
Texas,Mason,82.1,52.0,,,12,11,,600,112.0,,,35,659.0,69.0,98.0,,3.3,3.6,0.02,11983.0,0.76,63120.0,46.0,,18.0,2.0,,,,,0,1253,175.0,77,4344,49.2,4012.0
Texas,Matagorda,75.4,644.0,22.0,,15,14,72.0,6150,5233.0,10.0,58.0,38,4985.0,76.0,92.0,,2.7,3.0,0.09,12368.0,0.66,52241.0,69.0,52.0,30.0,10.0,8.0,22.0,33.0,19.0,126,9798,1926.0,68,36725,49.9,13366.0
Texas,Maverick,75.8,734.0,41.0,52.0,18,19,94.0,10500,9783.0,,54.0,38,11732.0,48.0,95.0,5.0,2.8,3.0,0.17,9920.0,0.6,41324.0,79.0,77.0,25.0,20.0,3.0,14.0,16.0,11.0,234,11048,2458.0,65,58378,49.8,5022.0
Texas,Medina,78.2,718.0,33.0,24.0,13,13,55.0,6050,1863.0,,60.0,35,6110.0,21.0,98.0,,2.9,2.9,0.05,10377.0,0.73,62600.0,55.0,70.0,25.0,10.0,4.0,39.0,34.0,10.0,95,12780,1501.0,80,52358,48.4,28319.0
Texas,Menard,76.5,44.0,,,14,13,0.0,370,135.0,,,36,323.0,0.0,,,2.8,3.0,0.01,14043.0,0.96,41477.0,72.0,,28.0,1.0,,,,,0,636,116.0,63,2124,50.2,2242.0
Texas,Midland,77.9,1877.0,101.0,108.0,12,12,209.0,17820,6977.0,49.0,236.0,35,20962.0,109.0,88.0,8.0,2.7,2.9,0.08,7926.0,0.64,92117.0,44.0,46.0,15.0,52.0,5.0,135.0,114.0,32.0,370,38643,6162.0,87,177863,49.2,16824.0
Texas,Milam,77.2,414.0,11.0,,15,13,38.0,4080,2824.0,,59.0,38,3008.0,69.0,91.0,,2.7,2.7,0.06,11080.0,0.79,49961.0,69.0,22.0,24.0,8.0,,21.0,14.0,23.0,97,6972,956.0,73,24708,50.4,13909.0
Texas,Mills,76.5,98.0,,,14,12,0.0,810,444.0,,,36,733.0,62.0,,,,3.3,0.02,15323.0,0.9,49089.0,56.0,,25.0,1.0,,,,,88,1545,155.0,76,4840,49.9,4936.0
Texas,Mitchell,75.9,128.0,,,14,13,10.0,1100,568.0,,15.0,38,845.0,37.0,94.0,,2.4,2.8,0.04,13979.0,0.83,46156.0,54.0,31.0,25.0,2.0,,,,,29,1964,98.0,72,8202,41.1,3455.0
Texas,Montague,73.5,429.0,13.0,,14,11,14.0,3440,889.0,16.0,33.0,37,2706.0,20.0,94.0,,2.9,3.0,0.05,10836.0,0.56,56012.0,55.0,,21.0,6.0,,25.0,18.0,14.0,49,6101,752.0,76,19962,50.8,11623.0
Texas,Montgomery,79.5,6292.0,266.0,258.0,12,11,895.0,70560,37405.0,278.0,484.0,35,73614.0,77.0,93.0,6.0,3.0,3.3,0.09,9219.0,0.73,85348.0,45.0,49.0,19.0,171.0,4.0,484.0,365.0,16.0,254,147027,21707.0,92,626351,50.5,103571.0
Texas,Moore,76.3,265.0,10.0,,14,14,20.0,2500,1878.0,,43.0,38,3817.0,34.0,99.0,,2.8,3.0,0.07,10565.0,0.75,53341.0,63.0,48.0,24.0,5.0,,16.0,15.0,16.0,147,4383,503.0,85,20654,48.0,3683.0
Texas,Morris,74.1,256.0,,,15,13,17.0,2220,112.0,,27.0,39,1481.0,40.0,95.0,,2.5,2.7,0.04,10231.0,0.7,45122.0,78.0,19.0,25.0,4.0,,,,,55,3789,606.0,81,12393,51.8,10143.0
Texas,Motley,,23.0,,,13,11,0.0,190,40.0,,,36,147.0,84.0,,,,,,17043.0,0.81,46712.0,69.0,,26.0,,,,,0.0,0,352,20.0,70,1185,49.3,1210.0
Texas,Nacogdoches,75.8,936.0,26.0,22.0,15,13,110.0,12290,6026.0,16.0,104.0,39,8995.0,105.0,92.0,,2.8,3.0,0.18,10055.0,0.8,49375.0,67.0,45.0,23.0,14.0,5.0,60.0,53.0,16.0,98,13713,3729.0,82,64753,52.1,29978.0
Texas,Navarro,75.2,860.0,37.0,31.0,15,13,93.0,7880,3868.0,18.0,75.0,38,7819.0,51.0,95.0,8.0,2.7,2.9,0.11,9837.0,0.86,50778.0,72.0,36.0,32.0,13.0,5.0,52.0,39.0,19.0,128,12191,1994.0,80,50694,51.0,25136.0
Texas,Newton,75.4,291.0,,,16,13,9.0,2760,2041.0,,26.0,40,1813.0,15.0,93.0,25.0,2.6,2.7,0.11,12393.0,0.66,45769.0,71.0,36.0,25.0,3.0,,17.0,19.0,13.0,5,4228,301.0,75,13414,48.3,14445.0
Texas,Nolan,73.9,301.0,,,15,14,17.0,2380,1079.0,10.0,20.0,37,1896.0,81.0,87.0,36.0,3.0,3.4,0.06,14935.0,0.75,41720.0,62.0,42.0,27.0,7.0,,12.0,12.0,68.0,125,3748,578.0,75,14835,50.0,4969.0
Texas,Nueces,77.4,5206.0,158.0,171.0,14,14,627.0,52970,33739.0,190.0,328.0,35,51632.0,113.0,90.0,13.0,2.9,3.1,0.13,11290.0,0.72,55727.0,65.0,45.0,25.0,137.0,8.0,268.0,284.0,37.0,647,76550,18220.0,84,363148,50.6,21935.0
Texas,Ochiltree,76.6,117.0,,,15,14,6.0,1290,294.0,,23.0,36,1769.0,52.0,98.0,,2.8,2.9,0.01,9963.0,0.5,71477.0,59.0,64.0,18.0,2.0,,10.0,,,49,2483,284.0,81,9598,50.0,1422.0
Texas,Oldham,77.9,25.0,,,12,11,0.0,260,668.0,,,35,249.0,0.0,,,3.0,3.4,0.1,16468.0,0.61,61013.0,45.0,,21.0,1.0,,,,0.0,44,472,27.0,85,2135,47.6,2052.0
Texas,Orange,74.0,1613.0,50.0,58.0,13,11,152.0,13830,8067.0,53.0,150.0,39,9307.0,47.0,91.0,11.0,2.8,2.9,0.23,9767.0,0.64,61323.0,59.0,76.0,20.0,27.0,7.0,75.0,65.0,9.0,209,23449,2485.0,86,82878,50.6,28783.0
Texas,Palo Pinto,75.4,554.0,16.0,,15,12,28.0,4920,6835.0,12.0,51.0,37,4384.0,55.0,93.0,,2.5,2.7,0.04,11678.0,0.78,59450.0,68.0,71.0,28.0,5.0,,33.0,20.0,11.0,54,7703,1230.0,82,29320,50.9,14116.0
Texas,Panola,74.1,462.0,14.0,,14,12,38.0,3710,2276.0,,62.0,38,2898.0,30.0,93.0,,2.9,3.0,0.06,9921.0,0.57,51936.0,53.0,24.0,23.0,4.0,8.0,20.0,24.0,8.0,24,6688,543.0,80,23187,50.4,17304.0
Texas,Parker,78.3,1851.0,51.0,53.0,12,10,128.0,16710,6728.0,41.0,183.0,35,16792.0,51.0,95.0,9.0,3.0,3.1,0.03,9996.0,0.64,88617.0,34.0,53.0,19.0,48.0,3.0,138.0,94.0,11.0,103,36917,4615.0,89,148198,50.1,65578.0
Texas,Parmer,76.4,110.0,10.0,,15,15,,1210,842.0,,18.0,37,1734.0,116.0,93.0,,2.6,3.1,0.21,11618.0,0.7,61989.0,72.0,,21.0,1.0,,,,,108,2104,199.0,76,9522,48.3,6163.0
Texas,Pecos,75.7,210.0,,,14,15,25.0,1890,2964.0,,32.0,37,2219.0,76.0,93.0,,2.7,3.1,0.05,12920.0,0.66,52792.0,65.0,,26.0,4.0,,20.0,17.0,25.0,95,3614,404.0,70,15718,43.4,6168.0
Texas,Polk,72.5,1164.0,26.0,23.0,15,13,197.0,8990,2284.0,23.0,92.0,38,7165.0,53.0,91.0,11.0,2.8,2.9,0.09,12737.0,0.68,47535.0,62.0,45.0,24.0,9.0,9.0,61.0,62.0,21.0,81,13850,1838.0,77,52995,46.3,35258.0
Texas,Potter,72.5,2158.0,86.0,94.0,16,15,274.0,19400,14222.0,70.0,192.0,37,19479.0,218.0,88.0,13.0,2.9,3.1,0.17,9802.0,0.77,45903.0,73.0,53.0,28.0,33.0,9.0,146.0,133.0,38.0,413,24037,6903.0,78,116004,48.8,10892.0
Texas,Presidio,87.6,65.0,,,21,21,6.0,1690,1395.0,,,38,1306.0,31.0,92.0,,2.5,2.8,0.16,12815.0,1.04,39967.0,92.0,,29.0,1.0,,,,,28,1392,296.0,63,6508,49.5,3164.0
Texas,Rains,77.0,255.0,,,14,11,15.0,1920,,,22.0,37,1660.0,16.0,88.0,,2.6,2.8,0.0,9333.0,0.86,59195.0,63.0,25.0,20.0,2.0,,12.0,,,52,3386,307.0,78,12552,50.1,10175.0
Texas,Randall,78.2,1643.0,73.0,68.0,11,10,144.0,16220,2876.0,51.0,133.0,33,12475.0,61.0,97.0,6.0,3.1,3.3,0.08,7858.0,0.77,71041.0,42.0,52.0,18.0,32.0,3.0,148.0,99.0,24.0,253,34873,5228.0,90,139899,50.9,17355.0
Texas,Reagan,77.9,43.0,,,13,14,0.0,360,51.0,,10.0,37,503.0,78.0,,,3.0,3.1,0.01,14653.0,0.76,66711.0,60.0,,17.0,1.0,,,,0.0,0,735,116.0,76,3833,46.4,448.0
Texas,Real,74.9,81.0,,,16,14,,710,1605.0,,,38,443.0,88.0,,,2.4,2.7,0.01,12159.0,0.93,43076.0,71.0,,24.0,1.0,,,,30.0,0,901,152.0,63,3411,49.6,3309.0
Texas,Red River,72.0,313.0,14.0,,16,13,12.0,2230,3327.0,,27.0,39,1623.0,33.0,,,2.8,3.0,0.2,12049.0,0.84,46727.0,70.0,52.0,24.0,1.0,,15.0,12.0,26.0,36,4014,663.0,71,11995,51.4,9739.0
Texas,Reeves,76.9,185.0,,,14,16,109.0,1650,991.0,,30.0,37,1875.0,38.0,87.0,51.0,2.7,2.9,0.02,13905.0,0.64,64863.0,67.0,62.0,21.0,4.0,,,,37.0,362,3002,342.0,65,15949,38.9,1998.0
Texas,Refugio,76.9,114.0,,,14,14,,1110,649.0,,15.0,37,808.0,73.0,,,2.7,2.8,0.05,15218.0,0.88,48433.0,62.0,42.0,29.0,2.0,,,,10.0,136,1869,235.0,73,6877,50.7,4480.0
Texas,Roberts,,,,,12,10,0.0,120,199.0,,,35,80.0,0.0,,,,,,13406.0,0.59,69927.0,29.0,,19.0,,,,,0.0,33,272,4.0,81,813,51.4,929.0
Texas,Robertson,76.2,294.0,,,14,13,24.0,2330,1613.0,,26.0,38,2226.0,47.0,94.0,,3.1,3.3,0.2,11512.0,0.56,55218.0,62.0,47.0,26.0,3.0,8.0,11.0,10.0,18.0,133,4960,681.0,73,17155,51.0,12276.0
Texas,Rockwall,80.4,876.0,33.0,26.0,10,9,115.0,9280,2536.0,32.0,52.0,33,10341.0,96.0,99.0,6.0,3.2,3.5,0.04,9152.0,0.73,106225.0,27.0,49.0,15.0,27.0,2.0,65.0,53.0,8.0,203,28734,2927.0,95,109888,50.6,12562.0
Texas,Runnels,75.6,185.0,,,14,13,12.0,1570,1679.0,,22.0,36,1326.0,87.0,,,2.8,3.0,0.03,11545.0,0.8,50972.0,57.0,35.0,22.0,3.0,,,,,58,2838,353.0,74,10401,49.2,4280.0
Texas,Rusk,76.1,909.0,32.0,21.0,14,12,159.0,7380,5973.0,15.0,113.0,38,6597.0,40.0,96.0,15.0,2.8,2.9,0.04,10918.0,0.71,56954.0,68.0,25.0,21.0,8.0,6.0,49.0,48.0,10.0,62,14298,1497.0,66,54324,46.3,35130.0
Texas,Sabine,75.2,237.0,,,16,12,13.0,2150,601.0,,25.0,38,1182.0,133.0,,,2.8,3.0,0.04,11558.0,0.62,51046.0,68.0,8.0,22.0,2.0,,13.0,11.0,,7,3907,620.0,78,10507,50.5,10834.0
Texas,San Augustine,75.2,191.0,,,16,13,15.0,1740,1065.0,,23.0,40,1036.0,48.0,,,2.2,2.5,0.22,11871.0,0.62,45781.0,84.0,61.0,25.0,2.0,,,,,16,2711,342.0,74,8248,50.5,8865.0
Texas,San Jacinto,76.8,570.0,14.0,,15,12,40.0,4880,853.0,14.0,45.0,39,4136.0,10.0,93.0,,2.3,2.5,0.06,10481.0,0.77,51575.0,67.0,20.0,22.0,4.0,9.0,28.0,24.0,19.0,29,8066,1076.0,78,29301,50.0,26384.0
Texas,San Patricio,75.7,1081.0,30.0,32.0,15,15,74.0,10180,7150.0,24.0,80.0,37,8591.0,64.0,94.0,13.0,2.9,3.1,0.07,11149.0,0.67,56944.0,67.0,45.0,25.0,23.0,5.0,51.0,50.0,18.0,147,15887,2403.0,74,67069,49.6,12734.0
Texas,San Saba,76.9,104.0,,,15,13,9.0,910,842.0,,13.0,37,967.0,50.0,,,2.5,3.3,0.09,14277.0,0.87,48349.0,64.0,,25.0,2.0,,,,,73,1512,204.0,80,6039,45.7,3026.0
Texas,Schleicher,76.9,42.0,,,13,13,,380,103.0,,,35,413.0,36.0,,,2.8,3.2,0.02,12000.0,0.53,54471.0,61.0,,21.0,1.0,,,,,62,808,111.0,64,2761,50.2,3461.0
