State,County,Premature death,Poor or fair health,Poor physical health days,Poor mental health days,Low birthweight,Adult smoking,Adult obesity,Food environment index,Physical inactivity,Access to exercise opportunities,Alcohol-impaired driving deaths,Sexually transmitted infections,Teen births,Uninsured,Primary care physicians,Dentists,Mental health providers,Preventable hospital stays,Mammography screening,Flu vaccinations,High school completion,Some college,Unemployment,Children in poverty,Income inequality,Children in single-parent households,Social associations,Violent crime,Injury deaths,Air pollution - particulate matter,Drinking water violations,Severe housing problems,Driving alone to work,Long commute - driving alone
State,County,Deaths,% Fair or Poor Health,Average Number of Physically Unhealthy Days,Average Number of Mentally Unhealthy Days,% Low birthweight,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,# Alcohol-Impaired Driving Deaths,# Chlamydia Cases,Teen Birth Rate,# Uninsured,# Primary Care Physicians,# Dentists,# Mental Health Providers,Preventable Hospitalization Rate,% With Annual Mammogram,% Vaccinated,# Completed High School,# Some College,# Unemployed,% Children in Poverty,80th Percentile Income,# Children in Single-Parent Households,# Associations,Annual Average Violent Crimes,# Injury Deaths,Average Daily PM2.5,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,# Workers who Drive Alone
Minnesota,Douglas,448.0,13,3.2,4.0,6.0,18,31,8.6,21,65.0,4.0,100.0,12.0,1420.0,47.0,29.0,92.0,2073.0,65.0,60.0,25903,6566,1019.0,8.0,115289.0,1294.0,79,45.0,134.0,6.7,No,12,83.0,19196
Minnesota,Faribault,206.0,16,3.6,4.2,6.0,20,37,8.6,24,47.0,3.0,36.0,12.0,711.0,8.0,6.0,6.0,2610.0,46.0,58.0,9033,1965,436.0,14.0,98028.0,496.0,37,10.0,50.0,8.0,No,10,80.0,6782
Minnesota,Fillmore,221.0,15,3.5,4.2,5.0,19,36,9.2,23,78.0,6.0,39.0,9.0,1303.0,8.0,12.0,5.0,2220.0,54.0,60.0,13180,3206,585.0,11.0,111267.0,633.0,63,10.0,87.0,8.7,No,12,73.0,10568
Minnesota,Freeborn,346.0,18,3.7,4.2,7.0,19,35,8.3,27,62.0,3.0,98.0,22.0,1596.0,17.0,13.0,43.0,2835.0,49.0,50.0,19227,4172,914.0,13.0,100780.0,1580.0,57,29.0,128.0,8.3,Yes,10,81.0,14602
Minnesota,Goodhue,566.0,14,3.3,4.0,6.0,19,33,9.0,21,82.0,4.0,131.0,13.0,1908.0,36.0,22.0,49.0,4730.0,50.0,54.0,30581,7625,1560.0,7.0,125888.0,1754.0,88,61.0,200.0,8.6,Yes,13,81.0,23934
Minnesota,Grant,78.0,15,3.6,4.3,8.0,20,34,7.5,22,40.0,1.0,14.0,14.0,270.0,2.0,2.0,1.0,2181.0,50.0,55.0,3946,891,176.0,13.0,99727.0,217.0,17,1.0,18.0,6.6,No,11,76.0,2801
Minnesota,Hennepin,11724.0,13,2.9,3.5,7.0,13,25,9.0,16,98.0,79.0,8381.0,12.0,62212.0,1551.0,1277.0,5902.0,2775.0,49.0,60.0,817703,314636,46532.0,11.0,161230.0,66176.0,1380,5493.0,4649.0,8.7,No,16,70.0,684728
Minnesota,Houston,193.0,14,3.2,4.0,5.0,18,33,9.2,21,90.0,1.0,37.0,8.0,730.0,10.0,9.0,5.0,2015.0,64.0,62.0,12657,2923,442.0,7.0,110184.0,752.0,27,10.0,63.0,8.5,No,9,81.0,9973
Minnesota,Hubbard,277.0,15,3.5,4.2,6.0,19,35,8.2,24,46.0,5.0,57.0,22.0,1214.0,13.0,5.0,28.0,2975.0,56.0,41.0,14598,2703,700.0,14.0,105322.0,715.0,25,27.0,81.0,6.9,No,13,77.0,9450
Minnesota,Isanti,434.0,14,3.3,4.1,6.0,19,33,8.6,22,30.0,7.0,82.0,10.0,1956.0,27.0,19.0,70.0,3335.0,48.0,54.0,25473,6341,1454.0,8.0,127071.0,1788.0,42,42.0,154.0,7.2,No,12,84.0,20120
Minnesota,Itasca,670.0,15,3.5,4.3,7.0,21,33,7.8,21,51.0,10.0,154.0,19.0,2336.0,41.0,35.0,135.0,5147.0,45.0,45.0,30871,6674,1860.0,13.0,108136.0,1622.0,57,75.0,235.0,6.8,No,14,79.0,19318
Minnesota,Jackson,93.0,15,3.4,4.1,6.0,19,32,8.9,22,51.0,3.0,21.0,12.0,445.0,1.0,4.0,9.0,1921.0,54.0,38.0,6606,1533,279.0,11.0,106613.0,251.0,26,3.0,34.0,7.1,No,9,78.0,5151
Minnesota,Kanabec,221.0,16,3.7,4.4,6.0,22,37,8.4,24,29.0,4.0,26.0,17.0,830.0,16.0,9.0,24.0,6336.0,40.0,44.0,10398,2080,729.0,11.0,106339.0,347.0,22,23.0,77.0,6.4,No,14,78.0,7501
Minnesota,Kandiyohi,438.0,17,3.6,4.1,6.0,18,34,8.0,23,57.0,3.0,172.0,22.0,2787.0,40.0,34.0,182.0,2816.0,56.0,61.0,26249,6579,1184.0,11.0,112633.0,2592.0,84,75.0,124.0,7.0,Yes,13,80.0,21819
Minnesota,Kittson,,15,3.4,4.1,5.0,19,33,8.3,23,22.0,1.0,,,198.0,,2.0,,2855.0,54.0,24.0,2974,532,111.0,12.0,98842.0,192.0,16,1.0,17.0,7.1,No,7,73.0,2137
Minnesota,Koochiching,187.0,16,3.8,4.4,7.0,20,35,7.0,24,47.0,2.0,11.0,11.0,648.0,4.0,5.0,20.0,6144.0,44.0,25.0,8635,1639,429.0,15.0,95884.0,524.0,18,17.0,62.0,6.3,No,10,73.0,5781
Minnesota,Lac qui Parle,92.0,15,3.4,4.2,5.0,19,35,8.9,23,27.0,2.0,11.0,,331.0,6.0,3.0,1.0,3750.0,54.0,23.0,4591,848,166.0,12.0,102922.0,228.0,12,3.0,27.0,6.7,No,8,74.0,3213
Minnesota,Lake,145.0,14,3.2,4.0,6.0,18,32,8.8,21,60.0,3.0,25.0,19.0,409.0,10.0,5.0,12.0,3722.0,33.0,51.0,7612,1618,384.0,9.0,114061.0,355.0,16,9.0,41.0,3.5,No,10,74.0,4685
Minnesota,Lake of the Woods,,16,3.6,4.3,4.0,20,32,8.2,23,51.0,1.0,,16.0,203.0,2.0,1.0,1.0,2379.0,51.0,26.0,2696,516,150.0,10.0,91272.0,233.0,12,2.0,10.0,6.7,No,12,75.0,1904
Minnesota,Le Sueur,283.0,14,3.3,4.0,6.0,17,32,9.2,23,73.0,4.0,67.0,12.0,1543.0,4.0,10.0,12.0,2972.0,50.0,54.0,18572,4393,1094.0,6.0,126679.0,1117.0,42,14.0,96.0,8.1,Yes,10,83.0,14985
Minnesota,Lincoln,74.0,16,3.5,4.2,5.0,20,33,8.8,23,37.0,0.0,7.0,15.0,277.0,3.0,3.0,1.0,2327.0,51.0,18.0,3656,778,139.0,9.0,105024.0,169.0,16,10.0,21.0,6.1,No,9,68.0,2670
Minnesota,Lyon,244.0,16,3.5,4.1,5.0,19,35,7.6,23,79.0,5.0,77.0,14.0,1351.0,17.0,14.0,50.0,1820.0,53.0,54.0,15216,4604,645.0,10.0,110063.0,1378.0,42,28.0,80.0,6.1,No,13,77.0,12959
Minnesota,McLeod,358.0,15,3.5,4.1,6.0,19,36,8.1,22,62.0,8.0,111.0,13.0,1526.0,33.0,27.0,82.0,5590.0,45.0,52.0,23172,6085,1091.0,7.0,111173.0,1055.0,63,33.0,114.0,7.1,Yes,9,86.0,18651
Minnesota,Mahnomen,113.0,25,5.1,5.3,8.0,30,40,6.3,30,42.0,1.0,32.0,51.0,432.0,1.0,,,2081.0,40.0,34.0,2888,626,286.0,24.0,88310.0,602.0,4,12.0,52.0,6.5,No,14,75.0,2022
Minnesota,Marshall,110.0,15,3.4,4.1,6.0,19,32,7.7,23,34.0,2.0,11.0,10.0,478.0,1.0,2.0,,2649.0,54.0,50.0,5894,1255,353.0,9.0,106827.0,384.0,29,3.0,28.0,7.2,No,8,76.0,4613
Minnesota,Martin,239.0,16,3.6,4.2,6.0,20,35,8.0,23,54.0,4.0,42.0,21.0,953.0,16.0,13.0,21.0,3059.0,51.0,58.0,13156,2883,520.0,13.0,101705.0,796.0,37,23.0,62.0,7.6,No,11,81.0,9605
Minnesota,Meeker,255.0,15,3.4,4.1,6.0,19,35,8.6,22,51.0,7.0,52.0,14.0,1025.0,13.0,11.0,14.0,6941.0,47.0,45.0,14772,3176,684.0,7.0,111684.0,719.0,35,25.0,67.0,6.9,No,11,81.0,11431
Minnesota,Mille Lacs,386.0,17,3.8,4.5,7.0,22,33,8.4,23,46.0,8.0,73.0,25.0,1761.0,19.0,14.0,64.0,6246.0,41.0,36.0,16176,3458,1090.0,12.0,104665.0,1353.0,47,35.0,148.0,6.8,No,14,77.0,12207
Minnesota,Morrison,425.0,16,3.6,4.3,5.0,19,36,8.0,23,38.0,8.0,62.0,14.0,1762.0,17.0,16.0,38.0,3086.0,59.0,45.0,20948,4763,1212.0,12.0,106989.0,1508.0,57,11.0,135.0,6.7,No,12,78.0,16255
Minnesota,Mower,435.0,17,3.7,4.1,7.0,19,35,8.5,26,58.0,0.0,169.0,24.0,2483.0,14.0,22.0,47.0,3295.0,55.0,57.0,23640,5947,1040.0,11.0,102147.0,2426.0,54,82.0,164.0,8.5,No,11,78.0,18770
Minnesota,Murray,78.0,15,3.4,4.1,7.0,19,34,8.9,24,48.0,0.0,14.0,8.0,422.0,1.0,2.0,5.0,2340.0,60.0,44.0,5335,1118,245.0,11.0,107571.0,282.0,31,5.0,29.0,6.5,No,8,79.0,4025
Minnesota,Nicollet,271.0,14,3.2,3.9,6.0,17,29,8.3,20,76.0,2.0,113.0,6.0,1280.0,30.0,26.0,92.0,2972.0,54.0,63.0,20855,6690,997.0,7.0,121646.0,1726.0,35,34.0,82.0,8.1,No,10,74.0,18754
Minnesota,Nobles,222.0,21,3.9,4.0,6.0,18,39,8.2,30,58.0,4.0,121.0,45.0,2290.0,13.0,15.0,29.0,1795.0,56.0,59.0,10747,2361,488.0,12.0,101410.0,1781.0,33,26.0,75.0,6.9,No,13,74.0,10223
Minnesota,Norman,104.0,16,3.6,4.2,9.0,20,35,8.3,23,10.0,3.0,12.0,17.0,331.0,,4.0,,1900.0,44.0,26.0,4166,892,208.0,15.0,106067.0,236.0,11,1.0,44.0,6.9,No,9,75.0,3042
Minnesota,Olmsted,1245.0,12,2.9,3.6,6.0,14,30,9.3,18,86.0,7.0,594.0,11.0,7185.0,384.0,200.0,723.0,2716.0,57.0,62.0,100015,35118,4937.0,7.0,149700.0,7204.0,170,251.0,474.0,8.7,No,12,71.0,82718
Minnesota,Otter Tail,693.0,14,3.4,4.1,6.0,17,35,8.5,22,42.0,8.0,127.0,15.0,2979.0,35.0,43.0,83.0,2722.0,55.0,52.0,38389,8642,1698.0,10.0,109468.0,2328.0,117,57.0,221.0,7.0,Yes,12,77.0,28017
Minnesota,Pennington,152.0,15,3.5,4.2,5.0,19,34,8.5,23,33.0,1.0,46.0,21.0,570.0,10.0,9.0,40.0,1975.0,51.0,54.0,9119,2360,533.0,9.0,110258.0,736.0,20,15.0,60.0,6.9,No,10,85.0,7326
Minnesota,Pine,426.0,17,3.8,4.3,7.0,23,33,8.3,27,45.0,11.0,78.0,20.0,1847.0,7.0,11.0,53.0,5463.0,43.0,32.0,19606,3942,1255.0,13.0,100956.0,923.0,41,77.0,134.0,6.7,Yes,15,77.0,12600
Minnesota,Pipestone,107.0,17,3.7,4.3,7.0,20,34,8.1,24,59.0,3.0,15.0,18.0,704.0,5.0,3.0,12.0,1708.0,44.0,57.0,5608,1151,189.0,13.0,101238.0,331.0,21,3.0,25.0,6.3,No,12,79.0,4208
Minnesota,Polk,423.0,15,3.5,4.1,6.0,19,34,8.1,21,61.0,8.0,66.0,15.0,1376.0,16.0,16.0,80.0,2225.0,55.0,57.0,19670,5155,918.0,12.0,109717.0,1682.0,67,61.0,100.0,7.6,No,14,79.0,15020
Minnesota,Pope,131.0,14,3.3,4.1,7.0,18,34,9.0,21,44.0,0.0,11.0,11.0,530.0,15.0,3.0,13.0,2762.0,54.0,25.0,7647,1769,290.0,8.0,116106.0,283.0,29,8.0,39.0,6.8,No,11,81.0,5697
Minnesota,Ramsey,5628.0,15,3.2,3.7,8.0,15,31,8.4,19,100.0,29.0,3477.0,16.0,31455.0,599.0,493.0,2537.0,2964.0,49.0,60.0,332939,116958,20064.0,16.0,133510.0,30808.0,644,2275.0,2057.0,8.9,No,18,70.0,276866
Minnesota,Red Lake,,16,3.6,4.2,7.0,20,33,6.4,24,49.0,1.0,9.0,22.0,204.0,,,,1434.0,57.0,52.0,2639,657,143.0,9.0,110449.0,197.0,9,1.0,17.0,6.8,No,8,77.0,1920
Minnesota,Redwood,177.0,16,3.6,4.3,7.0,20,32,8.1,24,42.0,1.0,24.0,11.0,973.0,6.0,6.0,8.0,1699.0,50.0,40.0,9516,2078,430.0,11.0,102522.0,652.0,37,19.0,61.0,6.9,No,8,77.0,7382
Minnesota,Renville,181.0,16,3.6,4.2,8.0,19,34,8.3,24,36.0,2.0,36.0,27.0,837.0,4.0,10.0,3.0,2860.0,56.0,33.0,9217,1866,476.0,11.0,102482.0,534.0,41,17.0,59.0,7.0,Yes,9,82.0,6963
Minnesota,Rice,603.0,15,3.3,3.9,6.0,17,33,8.9,21,79.0,7.0,202.0,8.0,3647.0,63.0,36.0,123.0,4138.0,46.0,58.0,38776,9326,1951.0,9.0,125765.0,2631.0,71,101.0,207.0,8.7,Yes,13,72.0,32484
Minnesota,Rock,126.0,14,3.3,4.1,7.0,19,33,9.0,21,48.0,2.0,18.0,11.0,403.0,10.0,4.0,18.0,2498.0,55.0,59.0,6014,1646,176.0,11.0,116389.0,296.0,19,71.0,43.0,6.5,No,10,83.0,4798
Minnesota,Roseau,185.0,15,3.4,4.1,6.0,20,34,8.4,23,40.0,1.0,17.0,13.0,804.0,10.0,8.0,6.0,2220.0,58.0,58.0,9498,2083,455.0,9.0,105594.0,788.0,24,2.0,53.0,7.4,No,10,75.0,7812
Minnesota,St. Louis,2686.0,15,3.5,4.2,7.0,20,34,7.9,21,74.0,33.0,781.0,12.0,8005.0,260.0,187.0,596.0,5254.0,44.0,47.0,128913,35046,7286.0,12.0,110111.0,8112.0,303,479.0,893.0,5.6,No,13,80.0,96144
Minnesota,Scott,923.0,12,2.8,3.6,6.0,14,29,9.6,19,91.0,10.0,450.0,6.0,6168.0,77.0,66.0,165.0,2771.0,51.0,59.0,90590,30886,4957.0,5.0,178629.0,5497.0,100,141.0,365.0,8.1,Yes,11,81.0,80845
Minnesota,Sherburne,831.0,13,3.1,3.9,6.0,16,35,9.4,22,75.0,14.0,265.0,8.0,3517.0,37.0,42.0,193.0,2528.0,50.0,55.0,59192,18835,3187.0,5.0,141477.0,4536.0,75,95.0,293.0,7.6,No,10,81.0,51230
Minnesota,Sibley,132.0,16,3.5,4.1,5.0,19,34,9.4,23,44.0,1.0,24.0,10.0,922.0,2.0,6.0,6.0,7267.0,45.0,36.0,9544,2209,461.0,9.0,113489.0,318.0,25,8.0,48.0,7.4,No,9,83.0,7835
Minnesota,Stearns,1455.0,15,3.4,4.1,6.0,18,34,8.4,24,65.0,15.0,754.0,9.0,8634.0,160.0,125.0,574.0,2751.0,59.0,48.0,91136,27187,5213.0,11.0,118419.0,7151.0,228,307.0,507.0,6.5,Yes,13,79.0,83692
Minnesota,Steele,346.0,15,3.4,4.0,6.0,18,37,8.9,22,62.0,4.0,128.0,18.0,1630.0,23.0,31.0,93.0,2118.0,55.0,59.0,22892,5831,1112.0,10.0,119977.0,1059.0,57,46.0,115.0,8.4,Yes,12,84.0,18357
Minnesota,Stevens,82.0,15,3.3,3.9,5.0,17,38,9.1,22,71.0,1.0,16.0,5.0,420.0,8.0,9.0,17.0,5568.0,57.0,54.0,5579,1742,177.0,8.0,117163.0,192.0,24,15.0,23.0,6.9,No,14,74.0,5189
Minnesota,Swift,136.0,17,3.7,4.3,6.0,21,36,8.1,24,35.0,10.0,29.0,17.0,538.0,4.0,4.0,8.0,2139.0,49.0,33.0,5961,1402,282.0,12.0,105216.0,511.0,19,8.0,47.0,6.9,No,8,79.0,4560
Minnesota,Todd,260.0,18,3.8,4.3,5.0,20,36,7.9,26,31.0,3.0,77.0,23.0,1669.0,21.0,11.0,11.0,4386.0,58.0,23.0,14890,2809,729.0,16.0,97414.0,878.0,52,26.0,97.0,6.8,No,14,77.0,10728
Minnesota,Traverse,,15,3.5,4.2,5.0,20,31,8.6,22,46.0,,15.0,,207.0,,1.0,,3083.0,57.0,15.0,2276,492,77.0,18.0,100714.0,151.0,7,6.0,18.0,6.8,No,10,73.0,1636
Minnesota,Wabasha,224.0,14,3.3,4.1,5.0,19,34,9.1,22,87.0,7.0,42.0,14.0,1031.0,19.0,17.0,6.0,2649.0,51.0,46.0,14558,3350,659.0,7.0,119996.0,790.0,41,18.0,71.0,8.5,No,9,77.0,11161
Minnesota,Wadena,185.0,18,3.9,4.6,7.0,23,38,8.1,24,14.0,1.0,55.0,27.0,705.0,8.0,10.0,48.0,3625.0,53.0,26.0,8471,2035,460.0,14.0,88000.0,795.0,29,11.0,74.0,6.5,No,13,76.0,5890
Minnesota,Waseca,188.0,16,3.5,4.2,6.0,19,39,8.0,23,71.0,1.0,56.0,13.0,835.0,6.0,10.0,7.0,1542.0,58.0,57.0,12048,3067,566.0,9.0,111406.0,765.0,31,17.0,65.0,8.2,No,13,81.0,9342
Minnesota,Washington,2081.0,11,2.7,3.5,6.0,13,29,9.3,16,90.0,12.0,761.0,6.0,8961.0,279.0,202.0,768.0,3101.0,51.0,61.0,168295,51959,8074.0,4.0,173118.0,10127.0,209,237.0,701.0,8.4,No,10,80.0,133617
Minnesota,Watonwan,125.0,20,3.8,4.1,6.0,19,35,9.0,27,64.0,4.0,42.0,37.0,935.0,5.0,7.0,7.0,1764.0,56.0,53.0,6255,1329,308.0,13.0,110522.0,590.0,26,19.0,45.0,7.3,No,11,80.0,5162
Minnesota,Wilkin,72.0,14,3.3,4.0,5.0,18,32,8.5,21,46.0,2.0,16.0,11.0,238.0,1.0,2.0,15.0,2152.0,49.0,54.0,4213,1015,142.0,11.0,104591.0,331.0,9,7.0,27.0,6.8,No,8,81.0,3106
Minnesota,Winona,490.0,15,3.4,4.1,7.0,18,34,8.9,21,91.0,2.0,202.0,6.0,2341.0,19.0,33.0,108.0,2808.0,56.0,61.0,29529,8257,1393.0,11.0,111452.0,1326.0,59,49.0,158.0,9.0,Yes,15,76.0,27886
Minnesota,Wright,1104.0,12,3.0,3.8,5.0,16,30,9.5,20,71.0,11.0,308.0,7.0,5358.0,61.0,57.0,172.0,2888.0,52.0,56.0,82918,26531,4198.0,4.0,141208.0,4249.0,136,100.0,320.0,6.9,No,10,84.0,72053
Minnesota,Yellow Medicine,97.0,16,3.6,4.3,5.0,20,36,8.1,24,23.0,3.0,21.0,17.0,488.0,7.0,4.0,7.0,2891.0,50.0,40.0,6237,1281,245.0,12.0,104809.0,527.0,24,12.0,31.0,6.8,No,11,80.0,4768
Mississippi,Adams,698.0,31,4.9,5.2,13.0,23,43,5.1,47,68.0,7.0,272.0,44.0,3911.0,25.0,14.0,34.0,5051.0,46.0,46.0,16450,3249,1168.0,40.0,69171.0,3461.0,44,97.0,192.0,8.9,No,15,88.0,10045
Mississippi,Alcorn,762.0,24,4.5,5.5,11.0,22,40,6.5,40,27.0,8.0,146.0,40.0,4674.0,16.0,20.0,104.0,5100.0,38.0,44.0,20564,4865,961.0,22.0,83298.0,2544.0,40,,190.0,8.6,No,11,86.0,14783
Mississippi,Amite,252.0,27,4.8,5.6,11.0,23,42,6.1,42,24.0,6.0,61.0,29.0,1626.0,2.0,3.0,2.0,4696.0,40.0,25.0,7814,1032,376.0,26.0,77237.0,931.0,18,,59.0,9.0,No,10,83.0,3733
Mississippi,Attala,365.0,28,4.9,5.7,14.0,23,45,5.2,46,30.0,4.0,130.0,34.0,2325.0,8.0,6.0,7.0,2507.0,44.0,49.0,9536,2209,580.0,28.0,94623.0,2127.0,26,,95.0,9.4,No,16,82.0,7111
Mississippi,Benton,185.0,27,4.7,5.6,11.0,24,41,5.7,42,68.0,3.0,38.0,50.0,1147.0,1.0,2.0,5.0,5674.0,33.0,42.0,4406,1010,250.0,30.0,77813.0,532.0,7,,51.0,8.7,Yes,14,88.0,3344
Mississippi,Bolivar,856.0,31,5.1,5.7,14.0,22,46,3.5,46,36.0,3.0,377.0,38.0,3985.0,17.0,13.0,24.0,7509.0,33.0,38.0,16416,4945,1006.0,41.0,79030.0,3611.0,47,,130.0,8.8,Yes,19,84.0,10494
Mississippi,Calhoun,309.0,27,4.8,5.6,12.0,23,41,6.9,43,34.0,5.0,104.0,37.0,2124.0,2.0,3.0,1.0,3552.0,33.0,42.0,7672,1664,452.0,26.0,76472.0,1117.0,22,,82.0,9.1,No,14,87.0,5686
Mississippi,Carroll,221.0,25,4.5,5.5,12.0,23,41,5.4,40,11.0,1.0,54.0,35.0,1164.0,2.0,2.0,,5120.0,40.0,44.0,6336,1522,267.0,22.0,96921.0,628.0,8,,55.0,9.0,No,12,87.0,3553
Mississippi,Chickasaw,364.0,29,4.9,5.6,13.0,24,44,6.8,44,21.0,1.0,154.0,48.0,2347.0,10.0,5.0,4.0,4104.0,40.0,41.0,8752,2184,757.0,32.0,81022.0,1506.0,19,,84.0,9.5,No,17,82.0,6497
Mississippi,Choctaw,189.0,25,4.5,5.5,12.0,22,40,6.4,40,8.0,1.0,35.0,36.0,951.0,2.0,5.0,10.0,4740.0,34.0,34.0,4785,1039,231.0,27.0,88632.0,432.0,8,5.0,45.0,9.3,No,9,88.0,3010
Mississippi,Claiborne,198.0,33,5.3,5.7,17.0,24,50,5.3,48,40.0,10.0,0.0,31.0,873.0,4.0,3.0,4.0,9858.0,37.0,34.0,4160,885,448.0,43.0,65634.0,826.0,5,22.0,46.0,8.8,Yes,17,83.0,2604
Mississippi,Clarke,331.0,24,4.4,5.4,13.0,22,40,6.6,38,11.0,2.0,112.0,43.0,1984.0,4.0,3.0,6.0,6454.0,46.0,31.0,9216,1856,491.0,33.0,83592.0,1305.0,27,,84.0,9.5,No,12,85.0,5845
Mississippi,Clay,356.0,28,4.8,5.5,15.0,22,45,6.3,44,65.0,5.0,199.0,27.0,2423.0,10.0,4.0,35.0,5636.0,47.0,35.0,11216,2782,925.0,34.0,79110.0,2217.0,29,56.0,60.0,9.7,No,14,85.0,7241
Mississippi,Coahoma,620.0,32,5.4,5.8,17.0,24,49,4.9,47,72.0,7.0,355.0,54.0,2693.0,13.0,11.0,115.0,7016.0,33.0,38.0,11548,3317,1048.0,53.0,70987.0,3789.0,20,,124.0,8.9,Yes,17,79.0,7485
Mississippi,Copiah,577.0,27,4.6,5.4,15.0,22,42,6.0,41,32.0,6.0,376.0,35.0,3644.0,9.0,10.0,17.0,4947.0,41.0,50.0,15854,3739,888.0,31.0,90882.0,2807.0,32,,121.0,9.4,No,17,87.0,10532
Mississippi,Covington,441.0,27,4.8,5.6,12.0,24,42,,43,26.0,9.0,175.0,43.0,2653.0,8.0,6.0,15.0,6562.0,45.0,46.0,10115,2678,576.0,31.0,81516.0,1647.0,22,,124.0,9.6,No,14,84.0,7362
Mississippi,DeSoto,2465.0,19,3.6,4.8,9.0,17,38,7.3,32,57.0,19.0,1312.0,22.0,18913.0,56.0,68.0,189.0,4313.0,37.0,53.0,108897,32987,5469.0,13.0,121534.0,11861.0,150,233.0,692.0,9.2,Yes,12,86.0,89742
Mississippi,Forrest,1362.0,24,4.4,5.3,12.0,20,44,5.8,38,79.0,4.0,1064.0,29.0,9468.0,65.0,32.0,309.0,4759.0,46.0,55.0,41509,14112,2655.0,33.0,86530.0,6848.0,102,127.0,313.0,9.6,No,18,82.0,33001
Mississippi,Franklin,167.0,25,4.5,5.5,11.0,22,41,6.0,40,69.0,1.0,41.0,36.0,896.0,2.0,1.0,1.0,3312.0,33.0,29.0,4518,783,229.0,27.0,73942.0,442.0,21,,44.0,8.9,No,8,90.0,2555
Mississippi,George,484.0,23,4.4,5.5,9.0,21,39,6.5,39,33.0,9.0,106.0,46.0,3411.0,10.0,8.0,9.0,4869.0,33.0,28.0,13370,3296,818.0,24.0,85556.0,1295.0,23,12.0,129.0,9.1,No,11,78.0,8070
Mississippi,Greene,244.0,24,4.4,5.3,7.0,22,38,6.9,40,14.0,5.0,48.0,30.0,1408.0,,2.0,2.0,5917.0,31.0,31.0,7652,1480,420.0,23.0,95605.0,683.0,10,15.0,38.0,9.0,No,12,70.0,2830
Mississippi,Grenada,540.0,25,4.4,5.4,12.0,21,42,6.6,39,40.0,2.0,257.0,41.0,2608.0,9.0,10.0,13.0,3277.0,38.0,40.0,11976,3146,667.0,30.0,87352.0,2338.0,27,,114.0,7.0,No,14,88.0,8251
Mississippi,Hancock,862.0,21,4.2,5.3,8.0,20,35,5.6,36,49.0,5.0,234.0,27.0,6008.0,16.0,11.0,13.0,4807.0,42.0,44.0,31146,6385,1586.0,20.0,111034.0,3277.0,31,39.0,230.0,7.7,No,16,79.0,21105
Mississippi,Harrison,3733.0,22,4.2,5.2,10.0,21,40,5.6,37,67.0,28.0,1626.0,30.0,28528.0,120.0,150.0,475.0,5407.0,37.0,38.0,122062,34747,8262.0,22.0,97889.0,17215.0,188,471.0,875.0,8.5,No,18,83.0,93066
Mississippi,Hinds,4320.0,24,4.2,5.1,15.0,18,42,6.3,38,67.0,44.0,3385.0,29.0,28749.0,193.0,229.0,800.0,4871.0,46.0,43.0,134612,41959,9755.0,40.0,89589.0,27342.0,330,1614.0,1203.0,10.6,Yes,18,83.0,101193
Mississippi,Holmes,426.0,37,5.8,6.1,15.0,28,50,3.9,51,35.0,10.0,282.0,35.0,2059.0,11.0,7.0,5.0,3815.0,31.0,31.0,8597,2188,896.0,45.0,58469.0,3014.0,16,,111.0,9.3,No,18,84.0,4950
Mississippi,Humphreys,204.0,37,5.8,6.0,16.0,27,50,4.8,52,1.0,4.0,120.0,39.0,1033.0,3.0,2.0,,4230.0,33.0,18.0,3848,855,328.0,51.0,73390.0,1267.0,11,,40.0,9.0,No,18,76.0,2624
Mississippi,Issaquena,,36,5.7,6.0,20.0,29,48,3.5,51,8.0,0.0,8.0,,136.0,0.0,0.0,,1759.0,32.0,32.0,661,120,31.0,53.0,64304.0,66.0,0,,,8.7,No,15,91.0,247
Mississippi,Itawamba,453.0,23,4.4,5.5,10.0,22,36,6.9,37,37.0,6.0,0.0,34.0,2964.0,4.0,4.0,4.0,3958.0,39.0,53.0,12505,2855,722.0,18.0,90887.0,1096.0,22,25.0,119.0,9.2,No,10,83.0,9975
Mississippi,Jackson,2547.0,21,4.0,5.0,10.0,19,39,6.2,35,74.0,38.0,905.0,26.0,17030.0,65.0,60.0,239.0,5109.0,40.0,41.0,86860,24248,5567.0,17.0,100912.0,10796.0,126,280.0,655.0,8.6,No,13,87.0,60717
Mississippi,Jasper,349.0,27,4.6,5.5,13.0,23,44,6.9,41,27.0,4.0,146.0,33.0,2130.0,3.0,5.0,2.0,6100.0,37.0,42.0,9927,1842,543.0,29.0,85771.0,1864.0,17,,70.0,9.6,No,12,93.0,6279
Mississippi,Jefferson,182.0,33,5.3,5.6,15.0,24,51,5.5,49,56.0,5.0,167.0,40.0,880.0,2.0,,2.0,4932.0,38.0,35.0,3896,698,366.0,50.0,70794.0,1112.0,3,15.0,41.0,8.7,No,14,85.0,2254
Mississippi,Jefferson Davis,303.0,29,4.9,5.6,16.0,23,44,6.3,44,26.0,2.0,112.0,39.0,1457.0,3.0,4.0,11.0,5580.0,43.0,44.0,6700,1552,386.0,45.0,83419.0,763.0,13,,77.0,9.3,No,20,91.0,4492
